customer_id,age_group,gender,city,reg_date
C0549,55+,Мужской,Ростов-на-Дону,2024-07-20
C0550,25-34,Женский,Самара,2022-10-30
C0551,25-34,Мужской,Воронеж,2023-01-18
C0552,18-24,Женский,Тольятти,2024-01-23
C0553,18-24,Мужской,Москва,2023-08-04
C0554,45-54,Женский,Владивосток,2022-08-20
C0555,45-54,Женский,Томск,2023-04-18
C0556,35-44,Женский,Ростов-на-Дону,2022-05-11
C0557,25-34,Женский,Пермь,2023-02-12
C0558,18-24,Мужской,Краснодар,2024-04-07
C0559,25-34,Женский,Кемерово,2023-05-07
C0560,25-34,Мужской,Красноярск,2024-01-05
C0561,25-34,Мужской,Екатеринбург,2022-05-24
C0562,35-44,Женский,Барнаул,2024-06-08
C0563,18-24,Мужской,Ульяновск,2024-08-17
C0564,25-34,Мужской,Владивосток,2023-06-01
C0565,18-24,Женский,Самара,2023-11-12
C0566,35-44,Женский,Иркутск,2024-03-24
C0567,18-24,Женский,Волгоград,2024-10-23
C0568,25-34,Женский,Красноярск,2021-02-20
C0569,25-34,Женский,Кемерово,2021-06-25
C0570,18-24,Мужской,Казань,2022-12-15
C0571,25-34,Женский,Челябинск,2023-12-04
C0572,25-34,Женский,Волгоград,2023-07-16
C0573,25-34,Женский,Владивосток,2021-08-24
C0574,18-24,Женский,Екатеринбург,2024-10-18
C0575,45-54,Мужской,Хабаровск,2022-05-15
C0576,25-34,Женский,Уфа,2024-02-21
C0577,25-34,Женский,Владивосток,2023-04-10
C0578,35-44,Женский,Ульяновск,2023-06-05
C0579,25-34,Мужской,Оренбург,2022-02-09
C0580,25-34,Женский,Москва,2022-03-16
C0581,18-24,Мужской,Владивосток,2021-05-09
C0582,25-34,Мужской,Тюмень,2022-01-18
C0583,25-34,Женский,Екатеринбург,2022-06-22
C0584,35-44,Женский,Барнаул,2022-10-04
C0585,25-34,Женский,Тольятти,2021-08-22
C0586,25-34,Мужской,Ижевск,2021-12-20
C0587,45-54,Мужской,Ростов-на-Дону,2024-06-12
C0588,25-34,Мужской,Уфа,2021-08-30
C0589,18-24,Женский,Красноярск,2021-10-17
C0590,25-34,Женский,Казань,2024-03-23
C0591,25-34,Женский,Барнаул,2024-01-06
C0592,35-44,Мужской,Нижний Новгород,2024-02-11
C0593,18-24,Женский,Нижний Новгород,2022-10-07
C0594,45-54,Женский,Томск,2023-01-06
C0595,55+,Женский,Челябинск,2023-02-26
C0596,55+,Женский,Краснодар,2023-04-18
C0597,35-44,Женский,Махачкала,2023-06-29
C0598,25-34,Женский,Москва,2022-03-28
C0599,25-34,Женский,Тюмень,2022-08-15
C0600,18-24,Женский,Хабаровск,2023-10-12
C0601,25-34,Женский,Екатеринбург,2022-07-03
C0602,35-44,Мужской,Красноярск,2024-01-16
C0603,45-54,Женский,Хабаровск,2023-06-23
C0604,25-34,Мужской,Екатеринбург,2024-08-31
C0605,35-44,Женский,Санкт-Петербург,2023-07-11
C0606,25-34,Мужской,Новосибирск,2023-06-19
C0607,45-54,Женский,Владивосток,2022-05-01
C0608,18-24,Мужской,Иркутск,2022-12-20
C0609,45-54,Женский,Пермь,2021-12-06
C0610,35-44,Мужской,Махачкала,2022-02-28
C0611,45-54,Женский,Тюмень,2022-07-30
C0612,25-34,Женский,Иркутск,2022-08-23
C0613,25-34,Женский,Томск,2023-11-20
C0614,55+,Мужской,Екатеринбург,2021-10-05
C0615,55+,Мужской,Кемерово,2021-05-02
C0616,55+,Мужской,Казань,2021-09-29
C0617,18-24,Мужской,Махачкала,2022-05-22
C0618,35-44,Мужской,Краснодар,2021-10-19
C0619,25-34,Женский,Пермь,2023-02-08
C0620,25-34,Мужской,Оренбург,2021-07-10
C0621,25-34,Мужской,Иркутск,2023-01-26
C0622,25-34,Женский,Тольятти,2021-01-06
C0623,45-54,Мужской,Новосибирск,2023-07-28
C0624,35-44,Мужской,Томск,2021-05-10
C0625,35-44,Женский,Пермь,2022-03-10
C0626,25-34,Женский,Ростов-на-Дону,2022-11-23
C0627,25-34,Женский,Томск,2023-09-21
C0628,35-44,Мужской,Ярославль,2021-04-10
C0629,18-24,Мужской,Махачкала,2023-07-31
C0630,18-24,Мужской,Нижний Новгород,2023-06-23
C0631,25-34,Мужской,Пермь,2022-02-19
C0632,55+,Мужской,Оренбург,2024-08-24
C0633,25-34,Мужской,Оренбург,2022-07-16
C0634,18-24,Женский,Новосибирск,2023-02-01
C0635,35-44,Мужской,Санкт-Петербург,2023-03-23
C0636,35-44,Мужской,Ярославль,2022-04-25
C0637,25-34,Женский,Екатеринбург,2021-01-03
C0638,18-24,Женский,Тольятти,2022-04-09
C0639,25-34,Женский,Москва,2022-12-05
C0640,45-54,Мужской,Пермь,2021-09-28
C0641,25-34,Женский,Новосибирск,2021-07-29
C0642,18-24,Женский,Ростов-на-Дону,2021-10-08
C0643,25-34,Мужской,Томск,2021-09-30
C0644,35-44,Мужской,Новосибирск,2023-12-23
C0645,25-34,Женский,Нижний Новгород,2023-06-21
C0646,25-34,Женский,Хабаровск,2021-11-07
C0647,45-54,Женский,Волгоград,2022-03-21
C0648,18-24,Женский,Ярославль,2021-09-10
C0649,25-34,Женский,Пермь,2022-10-07
C0650,35-44,Женский,Барнаул,2021-06-22
C0651,18-24,Женский,Хабаровск,2024-05-29
C0652,25-34,Мужской,Москва,2024-09-10
C0653,45-54,Женский,Ижевск,2023-11-10
C0654,18-24,Женский,Барнаул,2021-04-22
C0655,35-44,Мужской,Самара,2023-10-11
C0656,25-34,Женский,Барнаул,2024-05-01
C0657,18-24,Мужской,Москва,2023-01-10
C0658,45-54,Женский,Томск,2024-03-10
C0659,25-34,Женский,Нижний Новгород,2023-08-23
C0660,55+,Мужской,Москва,2024-04-17
C0661,18-24,Женский,Санкт-Петербург,2021-05-04
C0662,45-54,Женский,Ростов-на-Дону,2024-07-11
C0663,35-44,Мужской,Пермь,2023-04-04
C0664,18-24,Женский,Ижевск,2021-11-09
C0665,25-34,Женский,Саратов,2022-02-21
C0666,55+,Женский,Уфа,2023-03-12
C0667,25-34,Мужской,Барнаул,2024-10-26
C0668,35-44,Женский,Пермь,2022-05-04
C0669,18-24,Женский,Пермь,2021-08-26
C0670,25-34,Женский,Ростов-на-Дону,2024-09-26
C0671,35-44,Мужской,Екатеринбург,2021-01-26
C0672,35-44,Мужской,Нижний Новгород,2023-10-14
C0673,55+,Женский,Владивосток,2022-06-15
C0674,18-24,Женский,Ярославль,2022-07-05
C0675,35-44,Женский,Оренбург,2021-03-02
C0676,25-34,Женский,Саратов,2021-05-11
C0677,25-34,Мужской,Барнаул,2021-06-07
C0678,25-34,Женский,Санкт-Петербург,2023-10-21
C0679,45-54,Женский,Нижний Новгород,2022-06-07
C0680,35-44,Мужской,Ульяновск,2021-08-25
C0681,18-24,Женский,Санкт-Петербург,2021-01-26
C0682,18-24,Женский,Воронеж,2021-11-04
C0683,18-24,Мужской,Санкт-Петербург,2024-02-07
C0684,45-54,Мужской,Барнаул,2023-05-09
C0685,18-24,Женский,Кемерово,2022-10-18
C0686,25-34,Женский,Красноярск,2021-09-02
C0687,25-34,Мужской,Нижний Новгород,2022-04-03
C0688,45-54,Мужской,Воронеж,2021-05-22
C0689,45-54,Мужской,Ярославль,2022-09-29
C0690,25-34,Женский,Москва,2023-01-26
C0691,18-24,Женский,Ростов-на-Дону,2024-06-29
C0692,18-24,Женский,Краснодар,2022-02-05
C0693,35-44,Женский,Владивосток,2022-05-18
C0694,18-24,Мужской,Москва,2022-04-23
C0695,25-34,Мужской,Иркутск,2021-01-20
C0696,55+,Женский,Ульяновск,2023-02-10
C0697,45-54,Мужской,Екатеринбург,2022-02-25
C0698,25-34,Женский,Краснодар,2021-05-03
C0699,55+,Женский,Омск,2021-07-10
C0700,18-24,Женский,Томск,2023-12-01
C0701,25-34,Мужской,Волгоград,2021-06-23
C0702,25-34,Женский,Барнаул,2023-03-19
C0703,18-24,Женский,Пермь,2024-09-18
C0704,55+,Женский,Омск,2022-10-08
C0705,45-54,Женский,Махачкала,2022-10-31
C0706,25-34,Женский,Новосибирск,2022-02-20
C0707,18-24,Мужской,Екатеринбург,2021-11-15
C0708,18-24,Женский,Уфа,2023-04-13
C0709,18-24,Женский,Ярославль,2022-03-02
C0710,25-34,Женский,Томск,2021-09-03
C0711,18-24,Мужской,Ростов-на-Дону,2024-05-20
C0712,18-24,Мужской,Уфа,2021-10-31
C0713,18-24,Женский,Красноярск,2023-03-23
C0714,25-34,Мужской,Омск,2021-12-23
C0715,18-24,Женский,Волгоград,2024-02-13
C0716,35-44,Женский,Волгоград,2021-07-28
C0717,45-54,Женский,Москва,2021-05-07
C0718,45-54,Мужской,Казань,2022-02-10
C0719,45-54,Женский,Барнаул,2024-08-13
C0720,18-24,Женский,Кемерово,2021-06-03
C0721,18-24,Женский,Оренбург,2024-08-15
C0722,25-34,Женский,Оренбург,2022-11-11
C0723,18-24,Мужской,Санкт-Петербург,2021-12-11
C0724,45-54,Женский,Хабаровск,2023-03-20
C0725,25-34,Женский,Пермь,2021-12-20
C0726,25-34,Мужской,Омск,2022-07-28
C0727,25-34,Женский,Ижевск,2024-06-22
C0728,35-44,Мужской,Краснодар,2023-04-24
C0729,45-54,Женский,Новосибирск,2022-07-27
C0730,25-34,Женский,Барнаул,2023-12-13
C0731,18-24,Мужской,Тюмень,2021-02-09
C0732,55+,Мужской,Красноярск,2023-09-10
C0733,25-34,Женский,Кемерово,2024-03-04
C0734,25-34,Женский,Нижний Новгород,2021-02-23
C0735,25-34,Женский,Оренбург,2022-07-30
C0736,18-24,Мужской,Саратов,2023-01-03
C0737,35-44,Мужской,Нижний Новгород,2021-07-25
C0738,18-24,Женский,Тюмень,2021-04-25
C0739,35-44,Мужской,Тольятти,2023-03-07
C0740,25-34,Мужской,Томск,2021-12-22
C0741,18-24,Женский,Владивосток,2023-01-05
C0742,45-54,Женский,Иркутск,2022-12-22
C0743,45-54,Женский,Тольятти,2022-01-21
C0744,45-54,Мужской,Краснодар,2024-01-16
C0745,25-34,Женский,Новосибирск,2021-04-26
C0746,18-24,Женский,Саратов,2023-09-06
C0747,18-24,Мужской,Челябинск,2021-09-25
C0748,25-34,Женский,Владивосток,2022-10-25
C0749,18-24,Женский,Иркутск,2021-10-18
C0750,35-44,Мужской,Томск,2023-01-18
C0751,55+,Женский,Ульяновск,2023-03-22
C0752,25-34,Женский,Уфа,2021-10-07
C0753,55+,Мужской,Пермь,2024-08-02
C0754,55+,Мужской,Нижний Новгород,2024-02-25
C0755,35-44,Мужской,Владивосток,2023-01-01
C0756,18-24,Женский,Нижний Новгород,2023-02-14
C0757,25-34,Мужской,Казань,2021-12-30
C0758,35-44,Мужской,Тольятти,2023-03-13
C0759,45-54,Мужской,Тольятти,2021-03-08
C0760,18-24,Женский,Владивосток,2024-06-06
C0761,18-24,Женский,Кемерово,2023-10-14
C0762,18-24,Мужской,Самара,2022-12-12
C0763,55+,Женский,Оренбург,2021-07-01
C0764,45-54,Мужской,Хабаровск,2022-11-19
C0765,25-34,Женский,Самара,2021-05-19
C0766,25-34,Мужской,Хабаровск,2021-01-03
C0767,18-24,Женский,Пермь,2021-12-07
C0768,45-54,Женский,Воронеж,2022-12-21
C0769,25-34,Женский,Краснодар,2024-03-29
C0770,35-44,Мужской,Нижний Новгород,2023-07-14
C0771,18-24,Мужской,Ростов-на-Дону,2021-02-11
C0772,25-34,Мужской,Новосибирск,2022-12-02
C0773,18-24,Женский,Хабаровск,2021-06-03
C0774,25-34,Мужской,Новосибирск,2022-11-24
C0775,25-34,Женский,Краснодар,2021-03-05
C0776,25-34,Мужской,Ижевск,2023-06-09
C0777,18-24,Женский,Челябинск,2022-01-25
C0778,25-34,Женский,Кемерово,2024-01-12
C0779,25-34,Женский,Самара,2021-07-16
C0780,18-24,Женский,Махачкала,2023-10-03
C0781,18-24,Женский,Пермь,2021-06-29
C0782,25-34,Мужской,Ижевск,2023-09-11
C0783,18-24,Женский,Нижний Новгород,2024-07-31
C0784,25-34,Женский,Томск,2021-08-25
C0785,25-34,Женский,Краснодар,2024-09-15
C0786,25-34,Мужской,Воронеж,2022-01-14
C0787,25-34,Женский,Нижний Новгород,2023-07-02
C0788,18-24,Женский,Омск,2022-04-09
C0789,45-54,Женский,Казань,2024-09-28
C0790,18-24,Мужской,Владивосток,2024-01-14
C0791,25-34,Мужской,Самара,2024-02-08
C0792,18-24,Женский,Саратов,2023-05-08
C0793,55+,Мужской,Кемерово,2023-08-31
C0794,25-34,Женский,Ростов-на-Дону,2021-06-11
C0795,25-34,Мужской,Санкт-Петербург,2023-10-26
C0796,25-34,Женский,Тольятти,2024-10-19
C0797,55+,Женский,Ярославль,2023-07-09
C0798,18-24,Мужской,Челябинск,2022-01-30
C0799,18-24,Женский,Ульяновск,2023-06-11
C0800,18-24,Мужской,Казань,2024-05-03
C0801,25-34,Мужской,Кемерово,2021-05-18
C0802,18-24,Женский,Тюмень,2022-10-30
C0803,45-54,Женский,Кемерово,2021-01-26
C0804,35-44,Мужской,Саратов,2023-05-10
C0805,18-24,Женский,Тольятти,2024-04-19
C0806,25-34,Мужской,Екатеринбург,2021-08-05
C0807,25-34,Женский,Ростов-на-Дону,2024-01-02
C0808,45-54,Мужской,Омск,2023-02-24
C0809,35-44,Женский,Краснодар,2021-03-18
C0810,18-24,Женский,Ижевск,2024-05-31
