order_id,customer_id,product_id,qty,order_date,status
O10539,C1766,P074,2,2024-10-07,Доставлен
O10540,C4722,P046,1,2024-03-24,Доставлен
O10541,C2310,P097,1,2024-04-21,Доставлен
O10542,C0097,P067,1,2024-05-20,Доставлен
O10543,C0219,P033,1,2024-07-27,Доставлен
O10544,C1235,P089,1,2024-02-22,Доставлен
O10545,C3869,P035,1,2024-06-15,Доставлен
O10546,C5774,P004,2,2024-01-06,Доставлен
O10547,C5447,P107,2,2024-09-13,Доставлен
O10548,C2158,P089,2,2024-05-14,Доставлен
O10549,C7082,P077,1,2024-10-06,Доставлен
O10550,C5708,P074,1,2024-09-06,Доставлен
O10551,C4493,P011,1,2024-01-09,Доставлен
O10552,C5884,P059,2,2024-08-14,Доставлен
O10553,C2936,P041,2,2024-09-30,Доставлен
O10554,C6656,P097,1,2024-02-13,Доставлен
O10555,C5659,P025,1,2024-07-19,Возврат
O10556,C4681,P064,1,2024-07-24,Доставлен
O10557,C4809,P087,2,2024-09-22,Доставлен
O10558,C0235,P018,3,2024-07-17,Доставлен
O10559,C7308,P050,1,2024-07-18,Доставлен
O10560,C6538,P056,1,2024-04-07,Доставлен
O10561,C2089,P035,2,2024-07-23,Доставлен
O10562,C6768,P062,1,2024-03-04,Доставлен
O10563,C6201,P021,2,2024-09-08,Доставлен
O10564,C4840,P006,1,2024-07-05,Доставлен
O10565,C8147,P017,1,2024-03-16,Доставлен
O10566,C4482,P023,3,2024-06-23,Доставлен
O10567,C6395,P107,1,2024-09-23,Доставлен
O10568,C5062,P077,1,2024-02-02,Доставлен
O10569,C1770,P047,3,2024-01-29,Доставлен
O10570,C2461,P002,1,2024-04-26,Доставлен
O10571,C1437,P025,2,2024-09-20,Доставлен
O10572,C6779,P003,1,2024-04-27,Доставлен
O10573,C2448,P032,1,2024-03-04,Доставлен
O10574,C1396,P114,1,2024-10-23,Доставлен
O10575,C4230,P114,2,2024-02-25,Доставлен
O10576,C4542,P117,1,2024-02-08,Доставлен
O10577,C0508,P104,2,2024-09-05,Доставлен
O10578,C4346,P089,2,2024-04-10,Доставлен
O10579,C7629,P113,2,2024-10-29,Доставлен
O10580,C2477,P089,2,2024-01-24,Доставлен
O10581,C1584,P119,1,2024-09-28,Доставлен
O10582,C1520,P028,1,2024-10-16,Доставлен
O10583,C1324,P065,1,2024-01-08,Возврат
O10584,C6273,P020,2,2024-03-24,Отменён
O10585,C5633,P060,1,2024-08-10,Доставлен
O10586,C5448,P047,1,2024-08-19,Отменён
O10587,C5683,P111,1,2024-04-19,Доставлен
O10588,C4924,P065,1,2024-09-29,Доставлен
O10589,C8094,P106,1,2024-06-10,Доставлен
O10590,C3043,P017,1,2024-04-13,Доставлен
O10591,C1108,P116,1,2024-09-26,Доставлен
O10592,C3057,P071,1,2024-01-24,Отменён
O10593,C4125,P044,1,2024-10-10,Доставлен
O10594,C3059,P066,3,2024-03-22,Доставлен
O10595,C4293,P057,1,2024-08-10,Доставлен
O10596,C6208,P091,1,2024-03-06,Доставлен
O10597,C8113,P039,1,2024-09-13,Доставлен
O10598,C2120,P008,1,2024-06-09,Доставлен
O10599,C3525,P092,2,2024-10-11,Доставлен
O10600,C3107,P014,1,2024-03-10,Доставлен
O10601,C1562,P085,1,2024-09-03,Доставлен
O10602,C1347,P033,2,2024-05-14,Доставлен
O10603,C1996,P002,2,2024-02-11,Доставлен
O10604,C4689,P046,1,2024-07-14,Возврат
O10605,C5776,P091,1,2024-05-18,Возврат
O10606,C3499,P009,1,2024-09-02,Доставлен
O10607,C2007,P088,2,2024-04-26,Доставлен
O10608,C3982,P114,1,2024-10-24,Возврат
O10609,C2698,P080,1,2024-08-27,Доставлен
O10610,C0413,P097,1,2024-04-15,Доставлен
O10611,C4957,P029,1,2024-09-11,Доставлен
O10612,C5832,P105,1,2024-07-30,Доставлен
O10613,C8300,P012,2,2024-08-31,Доставлен
O10614,C0880,P091,3,2024-03-07,Доставлен
O10615,C2515,P064,1,2024-04-21,Доставлен
O10616,C3598,P066,1,2024-05-27,Доставлен
O10617,C0738,P118,1,2024-03-01,Доставлен
O10618,C3051,P030,2,2024-06-13,Доставлен
O10619,C0672,P119,2,2024-01-08,Доставлен
O10620,C3388,P088,1,2024-06-08,Доставлен
O10621,C3578,P103,1,2024-08-25,Доставлен
O10622,C7727,P093,2,2024-05-10,Доставлен
O10623,C0295,P029,1,2024-07-29,Доставлен
O10624,C5788,P052,1,2024-08-18,Доставлен
O10625,C2282,P021,2,2024-10-08,Доставлен
O10626,C1969,P111,3,2024-10-02,Доставлен
O10627,C3483,P110,2,2024-07-31,Доставлен
O10628,C2704,P062,1,2024-05-13,Доставлен
O10629,C2190,P055,1,2024-04-20,Доставлен
O10630,C3237,P109,1,2024-06-02,Доставлен
O10631,C5901,P083,1,2024-08-08,Доставлен
O10632,C0602,P116,1,2024-07-22,Доставлен
O10633,C4476,P070,1,2024-04-28,Доставлен
O10634,C3316,P033,1,2024-05-15,Доставлен
O10635,C5572,P067,2,2024-05-21,Доставлен
O10636,C1501,P015,3,2024-06-07,Отменён
O10637,C7095,P045,1,2024-05-13,Доставлен
O10638,C0477,P112,1,2024-04-30,Доставлен
O10639,C1448,P061,2,2024-01-10,Доставлен
O10640,C3695,P102,1,2024-09-27,Доставлен
O10641,C6731,P094,1,2024-06-28,Возврат
O10642,C6100,P074,2,2024-03-26,Доставлен
O10643,C4043,P064,1,2024-04-11,Возврат
O10644,C3418,P098,2,2024-04-09,Доставлен
O10645,C6454,P044,1,2024-03-31,Доставлен
O10646,C7557,P055,1,2024-08-31,Доставлен
O10647,C3435,P047,2,2024-08-05,Доставлен
O10648,C5057,P012,1,2024-10-31,Доставлен
O10649,C5670,P029,2,2024-10-11,Доставлен
O10650,C4879,P023,1,2024-09-08,Доставлен
O10651,C3146,P026,1,2024-01-07,Доставлен
O10652,C8029,P109,1,2024-07-05,Доставлен
O10653,C0544,P013,1,2024-04-24,Доставлен
O10654,C5478,P040,1,2024-01-01,Доставлен
O10655,C3006,P096,1,2024-05-08,Доставлен
O10656,C2561,P098,1,2024-10-26,Доставлен
O10657,C1426,P001,2,2024-09-25,Возврат
O10658,C1594,P103,2,2024-05-08,Доставлен
O10659,C0304,P040,2,2024-10-19,Возврат
O10660,C5614,P116,1,2024-09-28,Доставлен
O10661,C0439,P049,1,2024-10-20,Доставлен
O10662,C3788,P050,1,2024-01-19,Доставлен
O10663,C6462,P016,1,2024-04-02,Доставлен
O10664,C7506,P024,1,2024-04-24,Доставлен
O10665,C0937,P047,1,2024-07-17,Доставлен
O10666,C7190,P021,2,2024-07-04,Доставлен
O10667,C7684,P014,1,2024-07-05,Доставлен
O10668,C7274,P080,1,2024-09-07,Доставлен
O10669,C1943,P015,1,2024-06-06,Доставлен
O10670,C1571,P107,3,2024-09-12,Доставлен
O10671,C2997,P094,2,2024-07-30,Доставлен
O10672,C6947,P066,1,2024-09-17,Доставлен
O10673,C6883,P097,1,2024-09-25,Доставлен
O10674,C7771,P026,2,2024-09-13,Доставлен
O10675,C7846,P111,2,2024-10-29,Доставлен
O10676,C3483,P090,2,2024-07-29,Доставлен
O10677,C8130,P007,1,2024-04-12,Доставлен
O10678,C6482,P108,1,2024-08-05,Доставлен
O10679,C5746,P077,1,2024-05-15,Доставлен
O10680,C7282,P084,2,2024-07-16,Доставлен
O10681,C4344,P057,2,2024-06-27,Доставлен
O10682,C3910,P036,2,2024-05-09,Доставлен
O10683,C0592,P092,1,2024-05-09,Доставлен
O10684,C5973,P031,1,2024-03-27,Доставлен
O10685,C0092,P072,2,2024-09-25,Доставлен
O10686,C5159,P113,1,2024-05-12,Доставлен
O10687,C0443,P031,1,2024-06-27,Доставлен
O10688,C0534,P099,3,2024-09-25,Доставлен
O10689,C3762,P069,1,2024-09-30,Доставлен
O10690,C6602,P075,1,2024-03-02,Доставлен
O10691,C6223,P039,3,2024-09-25,Доставлен
O10692,C4534,P104,2,2024-08-31,Доставлен
O10693,C3425,P008,3,2024-05-20,Доставлен
O10694,C0022,P093,2,2024-04-21,Доставлен
O10695,C4220,P108,1,2024-02-22,Доставлен
O10696,C2313,P053,1,2024-04-27,Доставлен
O10697,C7405,P081,1,2024-04-15,Доставлен
O10698,C4774,P119,1,2024-05-23,Доставлен
O10699,C4366,P089,3,2024-07-20,Доставлен
O10700,C0612,P032,1,2024-03-10,Доставлен
O10701,C3221,P106,2,2024-08-30,Доставлен
O10702,C5500,P077,1,2024-01-28,Доставлен
O10703,C4648,P105,2,2024-01-28,Доставлен
O10704,C0347,P023,1,2024-08-11,Доставлен
O10705,C1806,P088,2,2024-06-16,Доставлен
O10706,C4900,P067,1,2024-08-24,Доставлен
O10707,C7690,P026,1,2024-04-30,Доставлен
O10708,C0356,P055,1,2024-05-08,Доставлен
O10709,C5267,P058,2,2024-07-09,Доставлен
O10710,C7751,P068,1,2024-06-23,Доставлен
O10711,C5636,P086,2,2024-04-03,Доставлен
O10712,C3043,P098,1,2024-07-25,Доставлен
O10713,C7707,P043,1,2024-08-28,Доставлен
O10714,C1396,P082,2,2024-10-04,Доставлен
O10715,C1962,P021,1,2024-05-02,Доставлен
O10716,C6540,P119,1,2024-04-21,Доставлен
O10717,C2087,P025,1,2024-05-09,Доставлен
O10718,C4876,P087,1,2024-04-16,Доставлен
O10719,C4071,P064,1,2024-09-13,Доставлен
O10720,C5480,P118,1,2024-01-06,Доставлен
O10721,C1084,P098,1,2024-07-26,Доставлен
O10722,C5954,P016,2,2024-08-06,Доставлен
O10723,C8126,P005,3,2024-09-27,Доставлен
O10724,C4938,P057,1,2024-05-17,Доставлен
O10725,C3216,P104,1,2024-05-10,Доставлен
O10726,C5756,P060,1,2024-06-17,Доставлен
O10727,C0119,P112,1,2024-05-14,Доставлен
O10728,C7852,P024,1,2024-01-06,Доставлен
O10729,C7401,P071,2,2024-09-16,Доставлен
O10730,C6390,P103,3,2024-05-05,Доставлен
O10731,C1356,P055,1,2024-09-22,Доставлен
O10732,C8235,P107,1,2024-05-13,Отменён
O10733,C0683,P071,1,2024-10-20,Доставлен
O10734,C3533,P004,1,2024-04-05,Отменён
O10735,C0552,P060,1,2024-07-09,Доставлен
O10736,C5608,P020,1,2024-01-28,Доставлен
O10737,C5925,P021,1,2024-01-20,Доставлен
O10738,C6590,P049,1,2024-01-11,Возврат
O10739,C2706,P117,1,2024-07-23,Доставлен
O10740,C0053,P032,1,2024-10-30,Доставлен
O10741,C5788,P036,2,2024-01-31,Доставлен
O10742,C7585,P027,2,2024-01-14,Доставлен
O10743,C5854,P028,1,2024-06-16,Доставлен
O10744,C4788,P017,1,2024-09-29,Доставлен
O10745,C0639,P098,3,2024-07-15,Возврат
O10746,C2070,P104,2,2024-06-03,Доставлен
O10747,C2039,P101,1,2024-10-17,Доставлен
O10748,C0917,P117,3,2024-06-01,Доставлен
O10749,C7345,P028,2,2024-07-02,Доставлен
O10750,C7954,P077,1,2024-04-14,Доставлен
O10751,C2464,P035,2,2024-06-17,Доставлен
O10752,C5365,P031,1,2024-02-23,Доставлен
O10753,C1387,P069,1,2024-03-15,Доставлен
O10754,C3077,P098,1,2024-03-11,Доставлен
O10755,C4498,P110,1,2024-06-30,Доставлен
O10756,C1614,P065,1,2024-07-04,Доставлен
O10757,C7652,P088,1,2024-09-27,Доставлен
O10758,C1299,P044,2,2024-10-29,Доставлен
O10759,C0879,P120,1,2024-10-21,Доставлен
O10760,C5380,P109,1,2024-09-13,Доставлен
O10761,C1693,P087,2,2024-01-08,Доставлен
O10762,C4820,P066,1,2024-10-26,Доставлен
O10763,C5331,P095,1,2024-10-19,Доставлен
O10764,C4183,P037,1,2024-05-28,Доставлен
O10765,C5447,P004,1,2024-07-30,Доставлен
O10766,C5917,P045,2,2024-04-17,Доставлен
O10767,C5450,P066,1,2024-02-01,Доставлен
O10768,C2198,P085,1,2024-08-12,Доставлен
O10769,C4916,P058,2,2024-08-19,Доставлен
O10770,C8080,P035,1,2024-04-02,Доставлен
O10771,C1925,P017,1,2024-08-17,Доставлен
O10772,C4727,P095,1,2024-05-07,Доставлен
O10773,C7700,P079,1,2024-09-09,Доставлен
O10774,C4670,P112,1,2024-07-05,Доставлен
O10775,C4657,P071,2,2024-10-18,Доставлен
O10776,C6817,P060,2,2024-02-24,Доставлен
O10777,C2173,P026,1,2024-06-23,Доставлен
O10778,C8005,P016,1,2024-07-05,Доставлен
O10779,C5629,P116,1,2024-03-27,Доставлен
O10780,C7061,P058,1,2024-01-11,Доставлен
O10781,C2031,P101,1,2024-03-19,Доставлен
O10782,C7909,P051,1,2024-02-02,Возврат
O10783,C6027,P015,1,2024-04-13,Доставлен
O10784,C8134,P117,2,2024-01-26,Доставлен
O10785,C4636,P047,1,2024-05-03,Доставлен
O10786,C5787,P046,1,2024-06-21,Доставлен
O10787,C5957,P119,1,2024-04-05,Возврат
O10788,C6947,P072,3,2024-04-19,Доставлен
O10789,C7925,P090,3,2024-07-31,Доставлен
O10790,C0885,P072,2,2024-07-01,Доставлен
O10791,C4941,P103,2,2024-02-16,Доставлен
O10792,C6839,P098,2,2024-05-30,Доставлен
O10793,C7761,P012,1,2024-06-17,Доставлен
O10794,C5261,P099,1,2024-10-23,Доставлен
O10795,C3794,P029,1,2024-07-15,Доставлен
O10796,C3975,P112,1,2024-08-03,Доставлен
O10797,C8294,P070,1,2024-01-13,Отменён
O10798,C0548,P048,1,2024-10-09,Доставлен
O10799,C1283,P012,1,2024-04-14,Доставлен
O10800,C2651,P052,1,2024-01-17,Доставлен
O10801,C3111,P088,1,2024-05-01,Доставлен
O10802,C7102,P032,1,2024-01-22,Доставлен
O10803,C0040,P086,1,2024-04-30,Доставлен
O10804,C7333,P067,1,2024-02-02,Доставлен
O10805,C3462,P068,1,2024-08-18,Доставлен
O10806,C6754,P099,1,2024-07-25,Доставлен
O10807,C4473,P113,2,2024-03-10,Доставлен
O10808,C3811,P039,1,2024-02-17,Доставлен
O10809,C3054,P096,2,2024-08-10,Доставлен
O10810,C4557,P020,2,2024-07-30,Доставлен
O10811,C0492,P033,1,2024-10-13,Доставлен
O10812,C2728,P098,1,2024-08-10,Доставлен
O10813,C7248,P077,2,2024-06-16,Доставлен
O10814,C7773,P057,2,2024-06-03,Доставлен
O10815,C2766,P040,1,2024-08-16,Доставлен
O10816,C5013,P120,2,2024-07-15,Доставлен
O10817,C3560,P102,1,2024-06-20,Доставлен
O10818,C5359,P043,2,2024-07-25,Доставлен
O10819,C2363,P026,1,2024-01-06,Возврат
O10820,C6208,P102,2,2024-01-06,Доставлен
O10821,C6145,P035,2,2024-10-28,Доставлен
O10822,C6854,P086,3,2024-09-22,Доставлен
O10823,C1995,P085,3,2024-04-03,Доставлен
O10824,C2391,P032,1,2024-03-10,Доставлен
O10825,C8039,P018,1,2024-01-27,Доставлен
O10826,C3405,P030,1,2024-10-12,Доставлен
O10827,C0873,P050,1,2024-02-02,Доставлен
O10828,C6778,P063,2,2024-09-23,Возврат
O10829,C8123,P065,1,2024-05-15,Доставлен
O10830,C5372,P075,1,2024-06-15,Доставлен
O10831,C7363,P085,1,2024-07-09,Доставлен
O10832,C7543,P065,1,2024-01-02,Доставлен
O10833,C5777,P044,1,2024-03-08,Доставлен
O10834,C7848,P084,1,2024-05-10,Возврат
O10835,C4325,P028,3,2024-04-24,Доставлен
O10836,C0597,P048,1,2024-05-10,Возврат
O10837,C5819,P025,2,2024-05-09,Доставлен
O10838,C1007,P038,1,2024-09-18,Доставлен
O10839,C4097,P059,2,2024-07-07,Доставлен
O10840,C4089,P042,1,2024-10-21,Доставлен
O10841,C5696,P086,2,2024-01-12,Доставлен
O10842,C6699,P048,1,2024-04-30,Доставлен
O10843,C5235,P007,1,2024-05-14,Отменён
O10844,C3042,P107,1,2024-10-15,Доставлен
O10845,C7796,P116,1,2024-04-14,Доставлен
O10846,C8028,P086,1,2024-01-25,Доставлен
O10847,C2112,P027,1,2024-02-19,Доставлен
O10848,C0665,P118,3,2024-09-15,Доставлен
O10849,C1269,P095,2,2024-01-23,Доставлен
O10850,C2476,P017,1,2024-09-27,Доставлен
O10851,C7523,P116,2,2024-05-31,Доставлен
O10852,C6659,P047,1,2024-01-11,Доставлен
O10853,C2175,P061,1,2024-04-02,Доставлен
O10854,C7033,P013,3,2024-05-28,Доставлен
O10855,C8255,P106,1,2024-06-08,Возврат
O10856,C0103,P081,1,2024-07-06,Доставлен
O10857,C0658,P055,1,2024-10-31,Доставлен
O10858,C2293,P014,1,2024-10-27,Доставлен
O10859,C5557,P103,2,2024-08-23,Доставлен
O10860,C7324,P031,3,2024-03-20,Доставлен
O10861,C4028,P011,1,2024-08-15,Доставлен
O10862,C1426,P023,1,2024-07-29,Доставлен
O10863,C0709,P023,1,2024-07-24,Доставлен
O10864,C6781,P046,1,2024-01-12,Доставлен
O10865,C2385,P033,1,2024-06-18,Доставлен
O10866,C6898,P059,2,2024-01-28,Доставлен
O10867,C6639,P081,2,2024-01-30,Доставлен
O10868,C5146,P015,1,2024-07-01,Доставлен
O10869,C7154,P071,1,2024-08-06,Доставлен
O10870,C5230,P060,3,2024-02-06,Отменён
O10871,C1364,P090,1,2024-07-15,Доставлен
O10872,C3320,P104,1,2024-05-03,Доставлен
O10873,C3075,P074,2,2024-04-28,Доставлен
O10874,C6072,P035,1,2024-10-25,Доставлен
O10875,C1342,P112,2,2024-06-18,Доставлен
O10876,C0919,P115,1,2024-05-31,Доставлен
O10877,C1774,P091,1,2024-01-17,Доставлен
O10878,C2895,P051,1,2024-07-30,Доставлен
O10879,C5478,P081,2,2024-06-18,Доставлен
O10880,C0403,P019,2,2024-06-04,Доставлен
O10881,C1062,P042,2,2024-10-05,Доставлен
O10882,C5179,P013,1,2024-04-23,Доставлен
O10883,C6412,P100,1,2024-05-06,Доставлен
O10884,C6827,P026,2,2024-01-04,Доставлен
O10885,C6035,P090,1,2024-08-26,Доставлен
O10886,C0868,P001,1,2024-10-03,Доставлен
O10887,C1959,P052,2,2024-05-14,Доставлен
O10888,C7356,P005,1,2024-03-16,Доставлен
O10889,C7577,P002,2,2024-05-18,Доставлен
O10890,C1824,P105,1,2024-03-27,Доставлен
O10891,C3670,P111,1,2024-10-16,Доставлен
O10892,C1517,P058,1,2024-10-03,Доставлен
O10893,C1777,P059,1,2024-08-15,Доставлен
O10894,C5810,P078,1,2024-05-01,Возврат
O10895,C3916,P004,2,2024-02-05,Отменён
O10896,C5688,P093,1,2024-10-28,Доставлен
O10897,C6201,P078,2,2024-04-06,Доставлен
O10898,C1207,P063,1,2024-07-11,Доставлен
O10899,C8185,P004,1,2024-05-11,Доставлен
O10900,C0708,P050,1,2024-05-31,Возврат
O10901,C5816,P106,1,2024-06-20,Доставлен
O10902,C6040,P060,1,2024-09-11,Доставлен
O10903,C6262,P111,1,2024-10-22,Доставлен
O10904,C2948,P112,1,2024-10-02,Доставлен
O10905,C5249,P055,1,2024-04-03,Доставлен
